url,img,name,path,date_scraped
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000331351,https://www.forever21.com/images/default_330/00331351-02.jpg,Floral Print Top,f21/top_blouses/img/page7_00331351-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000333945,https://www.forever21.com/images/default_330/00333945-01.jpg,Radical Revolution Graphic Tee,f21/top_blouses/img/page7_00333945-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000358956,https://www.forever21.com/images/default_330/00358956-01.jpg,Straight Outta Ireland Graphic Muscle Tee,f21/top_blouses/img/page7_00358956-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000287469,https://www.forever21.com/images/default_330/00287469-02.jpg,Coke Graphic Henley Top,f21/top_blouses/img/page7_00287469-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000340422,https://www.forever21.com/images/default_330/00340422-01.jpg,Open-Front Crop Top,f21/top_blouses/img/page7_00340422-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000334036,https://www.forever21.com/images/default_330/00334036-02.jpg,Striped Tie-Front Top,f21/top_blouses/img/page7_00334036-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000337712,https://www.forever21.com/images/default_330/00337712-02.jpg,Split Sweater-Knit Tank,f21/top_blouses/img/page7_00337712-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000342879,https://www.forever21.com/images/default_330/00342879-01.jpg,Sleeveless Ruffle-Trim Top,f21/top_blouses/img/page7_00342879-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000323955,https://www.forever21.com/images/default_330/00323955-03.jpg,Chiffon V-Neck Top,f21/top_blouses/img/page7_00323955-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000356540,https://www.forever21.com/images/default_330/00356540-03.jpg,Ruffle Smocked Top,f21/top_blouses/img/page7_00356540-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000358429,https://www.forever21.com/images/default_330/00358429-02.jpg,Cutout Pocket Tee,f21/top_blouses/img/page7_00358429-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000337993,https://www.forever21.com/images/default_330/00337993-01.jpg,Geo Surplice Cropped Top,f21/top_blouses/img/page7_00337993-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000335619,https://www.forever21.com/images/default_330/00335619-03.jpg,Boxy Button-Front Top,f21/top_blouses/img/page7_00335619-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000334924,https://www.forever21.com/images/default_330/00334924-02.jpg,Striped Tie-Hem Top,f21/top_blouses/img/page7_00334924-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000335573,https://www.forever21.com/images/default_330/00335573-01.jpg,Open-Knit Lace-Up Longline Sweater,f21/top_blouses/img/page7_00335573-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000345178,https://www.forever21.com/images/default_330/00345178-01.jpg,Crochet Halter Top,f21/top_blouses/img/page7_00345178-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000350148,https://www.forever21.com/images/default_330/00350148-01.jpg,Sheer Mesh Bodysuit,f21/top_blouses/img/page7_00350148-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000341189,https://www.forever21.com/images/default_330/00341189-01.jpg,Faith Graphic Paisley-Sleeve Top,f21/top_blouses/img/page7_00341189-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000340407,https://www.forever21.com/images/default_330/00340407-02.jpg,Cherry Lips Graphic Tee,f21/top_blouses/img/page7_00340407-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000343217,https://www.forever21.com/images/default_330/00343217-01.jpg,Newsprint Cropped Tank Top,f21/top_blouses/img/page7_00343217-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000339635,https://www.forever21.com/images/default_330/00339635-03.jpg,Cropped Tube Top,f21/top_blouses/img/page7_00339635-03.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000340490,https://www.forever21.com/images/default_330/00340490-02.jpg,BBY GRL Graphic Crop Top,f21/top_blouses/img/page7_00340490-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000333185,https://www.forever21.com/images/default_330/00333185-05.jpg,Fishnet Crop Top,f21/top_blouses/img/page7_00333185-05.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000340244,https://www.forever21.com/images/default_330/00340244-01.jpg,Flashdance Graphic Tee,f21/top_blouses/img/page7_00340244-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000338295,https://www.forever21.com/images/default_330/00338295-02.jpg,Ocean Drive Graphic Tee,f21/top_blouses/img/page7_00338295-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000335103,https://www.forever21.com/images/default_330/00335103-02.jpg,Floral Print Crop Top,f21/top_blouses/img/page7_00335103-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000356952,https://www.forever21.com/images/default_330/00356952-02.jpg,Strong Woman Graphic Muscle Tank,f21/top_blouses/img/page7_00356952-02.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000346082,https://www.forever21.com/images/default_330/00346082-01.jpg,Ombre Lace-Up Bodysuit,f21/top_blouses/img/page7_00346082-01.jpg,2019-02-26
https://www.forever21.com/us/shop/catalog/product/f21/top_blouses/2000360323,https://www.forever21.com/images/default_330/00360323-01.jpg,Pleated Cami Top,f21/top_blouses/img/page7_00360323-01.jpg,2019-02-26
